ProductID,ProductName,Category,Stock,UnitPrice,RetailPrice
Nantou Nangang_9141_055,cola_can2,cola_can2,148,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,49,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,48,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,96,402.98,565.2
Nantou Nangang_0214_051,cola_can2,cola_can2,49,489,697.77
Nantou Nangang_4736_052,cola_can2,cola_can2,96,912.45,1150.87
Nantou Nangang_5248_053,cola_can2,cola_can2,292,818.64,1050.18
Nantou Nangang_8948_054,cola_can2,cola_can2,197,991.17,1475.95
Nantou Nangang_9141_055,cola_can2,cola_can2,144,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,50,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,48,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,97,402.98,565.2
Nantou Nangang_0214_051,cola_can2,cola_can2,49,489,697.77
Nantou Nangang_4736_052,cola_can2,cola_can2,98,912.45,1150.87
Nantou Nangang_5248_053,cola_can2,cola_can2,292,818.64,1050.18
Nantou Nangang_8948_054,cola_can2,cola_can2,197,991.17,1475.95
Nantou Nangang_9141_055,cola_can2,cola_can2,148,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,48,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,47,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,96,402.98,565.2
Nantou Nangang_0214_051,cola_can2,cola_can2,49,489,697.77
Nantou Nangang_4736_052,cola_can2,cola_can2,98,912.45,1150.87
Nantou Nangang_5248_053,cola_can2,cola_can2,292,818.64,1050.18
Nantou Nangang_8948_054,cola_can2,cola_can2,197,991.17,1475.95
Nantou Nangang_9141_055,cola_can2,cola_can2,148,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,48,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,47,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,96,402.98,565.2
Nantou Nangang_0214_051,cola_can2,cola_can2,49,489,697.77
Nantou Nangang_4736_052,cola_can2,cola_can2,97,912.45,1150.87
Nantou Nangang_5248_053,cola_can2,cola_can2,292,818.64,1050.18
Nantou Nangang_8948_054,cola_can2,cola_can2,200,991.17,1475.95
Nantou Nangang_9141_055,cola_can2,cola_can2,144,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,49,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,48,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,96,402.98,565.2
Nantou Nangang_0214_051,cola_can2,cola_can2,49,489,697.77
Nantou Nangang_4736_052,cola_can2,cola_can2,100,912.45,1150.87
Nantou Nangang_5248_053,cola_can2,cola_can2,296,818.64,1050.18
Nantou Nangang_8948_054,cola_can2,cola_can2,200,991.17,1475.95
Nantou Nangang_9141_055,cola_can2,cola_can2,150,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,50,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,49,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,96,402.98,565.2
Nantou Nangang_0214_051,cola_can2,cola_can2,49,489,697.77
Nantou Nangang_4736_052,cola_can2,cola_can2,100,912.45,1150.87
Nantou Nangang_5248_053,cola_can2,cola_can2,296,818.64,1050.18
Nantou Nangang_8948_054,cola_can2,cola_can2,200,991.17,1475.95
Nantou Nangang_9141_055,cola_can2,cola_can2,144,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,50,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,49,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,98,402.98,565.2
Nantou Nangang_0214_051,cola_can2,cola_can2,49,489,697.77
Nantou Nangang_4736_052,cola_can2,cola_can2,97,912.45,1150.87
Nantou Nangang_5248_053,cola_can2,cola_can2,289,818.64,1050.18
Nantou Nangang_8948_054,cola_can2,cola_can2,197,991.17,1475.95
Nantou Nangang_9141_055,cola_can2,cola_can2,144,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,50,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,49,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,97,402.98,565.2
Nantou Nangang_0214_051,cola_can2,cola_can2,49,489,697.77
Nantou Nangang_4736_052,cola_can2,cola_can2,98,912.45,1150.87
Nantou Nangang_5248_053,cola_can2,cola_can2,292,818.64,1050.18
Nantou Nangang_8948_054,cola_can2,cola_can2,200,991.17,1475.95
Nantou Nangang_9141_055,cola_can2,cola_can2,150,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,50,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,50,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,98,402.98,565.2
Nantou Nangang_0214_051,cola_can2,cola_can2,49,489,697.77
Nantou Nangang_4736_052,cola_can2,cola_can2,97,912.45,1150.87
Nantou Nangang_5248_053,cola_can2,cola_can2,296,818.64,1050.18
Nantou Nangang_8948_054,cola_can2,cola_can2,200,991.17,1475.95
Nantou Nangang_9141_055,cola_can2,cola_can2,148,819.61,1126.04
Nantou Nangang_4144_056,cola_can2,cola_can2,50,279.24,347.88
Nantou Nangang_3569_057,cola_can2,cola_can2,49,406.65,576.64
Nantou Nangang_8951_058,cola_can2,cola_can2,100,402.98,565.2
Nantou Nangang_4482_090,combat,combat,200,443.44,616.17
Nantou Nangang_4482_090,combat,combat,200,443.44,616.17
Nantou Nangang_4482_090,combat,combat,200,443.44,616.17
Nantou Nangang_4482_090,combat,combat,198,443.44,616.17
Nantou Nangang_4482_090,combat,combat,200,443.44,616.17
Nantou Nangang_4482_090,combat,combat,200,443.44,616.17
Nantou Nangang_4482_090,combat,combat,198,443.44,616.17
Nantou Nangang_4482_090,combat,combat,200,443.44,616.17
Nantou Nangang_4482_090,combat,combat,200,443.44,616.17
Nantou Nangang_4482_090,combat,combat,198,443.44,616.17
Nantou Nangang_2969_078,cookie1,cookie1,198,335.03,441.8
Nantou Nangang_2969_078,cookie1,cookie1,197,335.03,441.8
Nantou Nangang_2969_078,cookie1,cookie1,198,335.03,441.8
Nantou Nangang_2969_078,cookie1,cookie1,198,335.03,441.8
Nantou Nangang_2969_078,cookie1,cookie1,200,335.03,441.8
Nantou Nangang_2969_078,cookie1,cookie1,198,335.03,441.8
Nantou Nangang_2969_078,cookie1,cookie1,198,335.03,441.8
Nantou Nangang_2969_078,cookie1,cookie1,200,335.03,441.8
Nantou Nangang_2969_078,cookie1,cookie1,200,335.03,441.8
Nantou Nangang_2969_078,cookie1,cookie1,198,335.03,441.8
Nantou Nangang_8946_079,cookie2,cookie2,300,814.18,1131.43
Nantou Nangang_8946_079,cookie2,cookie2,300,814.18,1131.43
Nantou Nangang_8946_079,cookie2,cookie2,300,814.18,1131.43
Nantou Nangang_8946_079,cookie2,cookie2,296,814.18,1131.43
Nantou Nangang_8946_079,cookie2,cookie2,300,814.18,1131.43
Nantou Nangang_8946_079,cookie2,cookie2,300,814.18,1131.43
Nantou Nangang_8946_079,cookie2,cookie2,300,814.18,1131.43
Nantou Nangang_8946_079,cookie2,cookie2,300,814.18,1131.43
Nantou Nangang_8946_079,cookie2,cookie2,300,814.18,1131.43
Nantou Nangang_8946_079,cookie2,cookie2,300,814.18,1131.43
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_5950_080,cookie3,cookie3,100,729.63,1031.82
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_7417_081,cookie4,cookie4,50,978.6,1215.27
Nantou Nangang_1606_082,cookie5,cookie5,200,555.88,833.5
Nantou Nangang_1606_082,cookie5,cookie5,200,555.88,833.5
Nantou Nangang_1606_082,cookie5,cookie5,200,555.88,833.5
Nantou Nangang_1606_082,cookie5,cookie5,200,555.88,833.5
Nantou Nangang_1606_082,cookie5,cookie5,200,555.88,833.5
Nantou Nangang_1606_082,cookie5,cookie5,200,555.88,833.5
Nantou Nangang_1606_082,cookie5,cookie5,200,555.88,833.5
Nantou Nangang_1606_082,cookie5,cookie5,197,555.88,833.5
Nantou Nangang_1606_082,cookie5,cookie5,200,555.88,833.5
Nantou Nangang_1606_082,cookie5,cookie5,200,555.88,833.5
Nantou Nangang_7852_083,cookie6,cookie6,150,416.67,568.28
Nantou Nangang_7852_083,cookie6,cookie6,150,416.67,568.28
Nantou Nangang_7852_083,cookie6,cookie6,145,416.67,568.28
Nantou Nangang_7852_083,cookie6,cookie6,150,416.67,568.28
Nantou Nangang_7852_083,cookie6,cookie6,149,416.67,568.28
Nantou Nangang_7852_083,cookie6,cookie6,150,416.67,568.28
Nantou Nangang_7852_083,cookie6,cookie6,150,416.67,568.28
Nantou Nangang_7852_083,cookie6,cookie6,150,416.67,568.28
Nantou Nangang_7852_083,cookie6,cookie6,150,416.67,568.28
Nantou Nangang_7852_083,cookie6,cookie6,150,416.67,568.28
Nantou Nangang_2382_084,cookie7,cookie7,200,607.93,854.1
Nantou Nangang_2382_084,cookie7,cookie7,198,607.93,854.1
Nantou Nangang_2382_084,cookie7,cookie7,200,607.93,854.1
Nantou Nangang_2382_084,cookie7,cookie7,200,607.93,854.1
Nantou Nangang_2382_084,cookie7,cookie7,200,607.93,854.1
Nantou Nangang_2382_084,cookie7,cookie7,200,607.93,854.1
Nantou Nangang_2382_084,cookie7,cookie7,200,607.93,854.1
Nantou Nangang_2382_084,cookie7,cookie7,200,607.93,854.1
Nantou Nangang_2382_084,cookie7,cookie7,200,607.93,854.1
Nantou Nangang_2382_084,cookie7,cookie7,200,607.93,854.1
Nantou Nangang_9854_085,croc,croc,282,418.21,610.16
Nantou Nangang_5337_086,croc,croc,300,569.21,755.24
Nantou Nangang_9854_085,croc,croc,300,418.21,610.16
Nantou Nangang_5337_086,croc,croc,288,569.21,755.24
Nantou Nangang_9854_085,croc,croc,291,418.21,610.16
Nantou Nangang_5337_086,croc,croc,284,569.21,755.24
Nantou Nangang_9854_085,croc,croc,282,418.21,610.16
Nantou Nangang_5337_086,croc,croc,288,569.21,755.24
Nantou Nangang_9854_085,croc,croc,300,418.21,610.16
Nantou Nangang_5337_086,croc,croc,288,569.21,755.24
Nantou Nangang_9854_085,croc,croc,291,418.21,610.16
Nantou Nangang_5337_086,croc,croc,295,569.21,755.24
Nantou Nangang_9854_085,croc,croc,295,418.21,610.16
Nantou Nangang_5337_086,croc,croc,300,569.21,755.24
Nantou Nangang_9854_085,croc,croc,300,418.21,610.16
Nantou Nangang_5337_086,croc,croc,295,569.21,755.24
Nantou Nangang_9854_085,croc,croc,282,418.21,610.16
Nantou Nangang_5337_086,croc,croc,300,569.21,755.24
Nantou Nangang_9854_085,croc,croc,291,418.21,610.16
Nantou Nangang_5337_086,croc,croc,295,569.21,755.24
Nantou Nangang_6730_087,dalli,dalli,49,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,50,865.64,1258.33
Nantou Nangang_6730_087,dalli,dalli,50,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,49,865.64,1258.33
Nantou Nangang_6730_087,dalli,dalli,49,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,50,865.64,1258.33
Nantou Nangang_6730_087,dalli,dalli,50,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,49,865.64,1258.33
Nantou Nangang_6730_087,dalli,dalli,50,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,50,865.64,1258.33
Nantou Nangang_6730_087,dalli,dalli,50,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,49,865.64,1258.33
Nantou Nangang_6730_087,dalli,dalli,49,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,50,865.64,1258.33
Nantou Nangang_6730_087,dalli,dalli,50,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,49,865.64,1258.33
Nantou Nangang_6730_087,dalli,dalli,49,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,50,865.64,1258.33
Nantou Nangang_6730_087,dalli,dalli,49,928.49,1118.51
Nantou Nangang_9918_088,dalli,dalli,49,865.64,1258.33
Nantou Nangang_4988_068,imei,imei,300,321.29,410.7
Nantou Nangang_4988_068,imei,imei,296,321.29,410.7
Nantou Nangang_4988_068,imei,imei,296,321.29,410.7
Nantou Nangang_4988_068,imei,imei,300,321.29,410.7
Nantou Nangang_4988_068,imei,imei,300,321.29,410.7
Nantou Nangang_4988_068,imei,imei,300,321.29,410.7
Nantou Nangang_4988_068,imei,imei,300,321.29,410.7
Nantou Nangang_4988_068,imei,imei,300,321.29,410.7
Nantou Nangang_4988_068,imei,imei,300,321.29,410.7
Nantou Nangang_4988_068,imei,imei,300,321.29,410.7
Nantou Nangang_8770_070,noodle1,noodle1,178,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,45,422.52,528.24
Nantou Nangang_8770_070,noodle1,noodle1,4,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,0,422.52,528.24
Nantou Nangang_8770_070,noodle1,noodle1,2,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,48,422.52,528.24
Nantou Nangang_8770_070,noodle1,noodle1,197,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,49,422.52,528.24
Nantou Nangang_8770_070,noodle1,noodle1,200,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,49,422.52,528.24
Nantou Nangang_8770_070,noodle1,noodle1,200,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,48,422.52,528.24
Nantou Nangang_8770_070,noodle1,noodle1,200,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,49,422.52,528.24
Nantou Nangang_8770_070,noodle1,noodle1,197,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,50,422.52,528.24
Nantou Nangang_8770_070,noodle1,noodle1,200,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,49,422.52,528.24
Nantou Nangang_8770_070,noodle1,noodle1,200,84.15,119.89
Nantou Nangang_2365_071,noodle1,noodle1,49,422.52,528.24
Nantou Nangang_4555_072,noodle2,noodle2,47,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,148,195.98,288.41
Nantou Nangang_4555_072,noodle2,noodle2,0,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,148,195.98,288.41
Nantou Nangang_4555_072,noodle2,noodle2,49,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,150,195.98,288.41
Nantou Nangang_4555_072,noodle2,noodle2,49,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,146,195.98,288.41
Nantou Nangang_4555_072,noodle2,noodle2,48,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,148,195.98,288.41
Nantou Nangang_4555_072,noodle2,noodle2,49,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,148,195.98,288.41
Nantou Nangang_4555_072,noodle2,noodle2,49,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,150,195.98,288.41
Nantou Nangang_4555_072,noodle2,noodle2,48,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,148,195.98,288.41
Nantou Nangang_4555_072,noodle2,noodle2,49,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,148,195.98,288.41
Nantou Nangang_4555_072,noodle2,noodle2,50,298.14,410.84
Nantou Nangang_5652_073,noodle2,noodle2,150,195.98,288.41
Nantou Nangang_9128_074,noodle3,noodle3,97,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,145,198,278.63
Nantou Nangang_9128_074,noodle3,noodle3,100,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,143,198,278.63
Nantou Nangang_9128_074,noodle3,noodle3,98,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,145,198,278.63
Nantou Nangang_9128_074,noodle3,noodle3,100,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,145,198,278.63
Nantou Nangang_9128_074,noodle3,noodle3,100,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,145,198,278.63
Nantou Nangang_9128_074,noodle3,noodle3,100,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,148,198,278.63
Nantou Nangang_9128_074,noodle3,noodle3,100,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,145,198,278.63
Nantou Nangang_9128_074,noodle3,noodle3,100,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,145,198,278.63
Nantou Nangang_9128_074,noodle3,noodle3,100,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,147,198,278.63
Nantou Nangang_9128_074,noodle3,noodle3,100,280.61,403.92
Nantou Nangang_0937_075,noodle3,noodle3,148,198,278.63
Nantou Nangang_0505_076,noodle4,noodle4,145,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,98,399.97,524.23
Nantou Nangang_0505_076,noodle4,noodle4,148,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,94,399.97,524.23
Nantou Nangang_0505_076,noodle4,noodle4,150,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,95,399.97,524.23
Nantou Nangang_0505_076,noodle4,noodle4,150,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,97,399.97,524.23
Nantou Nangang_0505_076,noodle4,noodle4,148,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,95,399.97,524.23
Nantou Nangang_0505_076,noodle4,noodle4,150,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,98,399.97,524.23
Nantou Nangang_0505_076,noodle4,noodle4,150,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,96,399.97,524.23
Nantou Nangang_0505_076,noodle4,noodle4,150,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,100,399.97,524.23
Nantou Nangang_0505_076,noodle4,noodle4,150,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,98,399.97,524.23
Nantou Nangang_0505_076,noodle4,noodle4,150,78.44,111.37
Nantou Nangang_7824_077,noodle4,noodle4,98,399.97,524.23
Nantou Nangang_8182_091,paper,paper,286,75.3,98.86
Nantou Nangang_3289_092,paper,paper,50,385.37,501.25
Nantou Nangang_8182_091,paper,paper,300,75.3,98.86
Nantou Nangang_3289_092,paper,paper,49,385.37,501.25
Nantou Nangang_8182_091,paper,paper,293,75.3,98.86
Nantou Nangang_3289_092,paper,paper,50,385.37,501.25
Nantou Nangang_8182_091,paper,paper,293,75.3,98.86
Nantou Nangang_3289_092,paper,paper,50,385.37,501.25
Nantou Nangang_8182_091,paper,paper,293,75.3,98.86
Nantou Nangang_3289_092,paper,paper,50,385.37,501.25
Nantou Nangang_8182_091,paper,paper,293,75.3,98.86
Nantou Nangang_3289_092,paper,paper,50,385.37,501.25
Nantou Nangang_8182_091,paper,paper,286,75.3,98.86
Nantou Nangang_3289_092,paper,paper,50,385.37,501.25
Nantou Nangang_8182_091,paper,paper,286,75.3,98.86
Nantou Nangang_3289_092,paper,paper,50,385.37,501.25
Nantou Nangang_8182_091,paper,paper,293,75.3,98.86
Nantou Nangang_3289_092,paper,paper,50,385.37,501.25
Nantou Nangang_8182_091,paper,paper,293,75.3,98.86
Nantou Nangang_3289_092,paper,paper,50,385.37,501.25
Nantou Nangang_3026_006,pepsi,pepsi,300,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,148,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,200,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,147,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,49,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,50,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,300,236.62,337.18
Nantou Nangang_3026_006,pepsi,pepsi,300,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,148,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,198,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,147,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,49,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,49,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,297,236.62,337.18
Nantou Nangang_3026_006,pepsi,pepsi,297,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,148,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,198,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,144,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,49,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,49,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,297,236.62,337.18
Nantou Nangang_3026_006,pepsi,pepsi,300,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,148,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,200,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,150,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,49,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,49,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,297,236.62,337.18
Nantou Nangang_3026_006,pepsi,pepsi,300,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,148,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,200,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,150,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,49,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,49,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,294,236.62,337.18
Nantou Nangang_3026_006,pepsi,pepsi,300,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,148,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,200,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,150,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,49,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,49,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,297,236.62,337.18
Nantou Nangang_3026_006,pepsi,pepsi,300,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,148,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,200,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,148,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,49,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,49,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,297,236.62,337.18
Nantou Nangang_3026_006,pepsi,pepsi,300,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,148,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,200,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,150,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,49,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,50,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,300,236.62,337.18
Nantou Nangang_3026_006,pepsi,pepsi,300,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,148,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,198,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,148,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,49,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,49,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,297,236.62,337.18
Nantou Nangang_3026_006,pepsi,pepsi,300,634.53,891.28
Nantou Nangang_7038_007,pepsi,pepsi,150,628.37,879.32
Nantou Nangang_9765_008,pepsi,pepsi,200,282.23,401.08
Nantou Nangang_1952_009,pepsi,pepsi,150,811.83,1137.74
Nantou Nangang_4588_010,pepsi,pepsi,50,797.8,970.82
Nantou Nangang_1341_011,pepsi,pepsi,49,243.2,336.08
Nantou Nangang_5581_012,pepsi,pepsi,300,236.62,337.18
Nantou Nangang_9330_089,raid,raid,97,821.66,1068.96
Nantou Nangang_9330_089,raid,raid,98,821.66,1068.96
Nantou Nangang_9330_089,raid,raid,100,821.66,1068.96
Nantou Nangang_9330_089,raid,raid,98,821.66,1068.96
Nantou Nangang_9330_089,raid,raid,97,821.66,1068.96
Nantou Nangang_9330_089,raid,raid,100,821.66,1068.96
Nantou Nangang_9330_089,raid,raid,97,821.66,1068.96
Nantou Nangang_9330_089,raid,raid,100,821.66,1068.96
Nantou Nangang_9330_089,raid,raid,98,821.66,1068.96
Nantou Nangang_9330_089,raid,raid,98,821.66,1068.96
Nantou Nangang_7783_094,soup,soup,198,695.09,893.25
Nantou Nangang_7783_094,soup,soup,196,695.09,893.25
Nantou Nangang_7783_094,soup,soup,198,695.09,893.25
Nantou Nangang_7783_094,soup,soup,198,695.09,893.25
Nantou Nangang_7783_094,soup,soup,196,695.09,893.25
Nantou Nangang_7783_094,soup,soup,198,695.09,893.25
Nantou Nangang_7783_094,soup,soup,200,695.09,893.25
Nantou Nangang_7783_094,soup,soup,196,695.09,893.25
Nantou Nangang_7783_094,soup,soup,198,695.09,893.25
Nantou Nangang_7783_094,soup,soup,198,695.09,893.25
Nantou Nangang_8155_013,sprite,sprite,297,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,293,89.71,116.7
Nantou Nangang_8155_013,sprite,sprite,0,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,0,89.71,116.7
Nantou Nangang_8155_013,sprite,sprite,6,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,0,89.71,116.7
Nantou Nangang_8155_013,sprite,sprite,0,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,0,89.71,116.7
Nantou Nangang_8155_013,sprite,sprite,6,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,12,89.71,116.7
Nantou Nangang_8155_013,sprite,sprite,297,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,300,89.71,116.7
Nantou Nangang_8155_013,sprite,sprite,290,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,300,89.71,116.7
Nantou Nangang_8155_013,sprite,sprite,297,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,300,89.71,116.7
Nantou Nangang_8155_013,sprite,sprite,290,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,300,89.71,116.7
Nantou Nangang_8155_013,sprite,sprite,297,585.17,723.98
Nantou Nangang_4076_014,sprite,sprite,300,89.71,116.7
